position,T,heat_flux
0.218250,430.070352,146024.136507
0.218500,429.916332,146011.657474
0.218750,429.762522,145811.136450
0.219000,429.608726,145798.687351
0.219250,429.455142,145598.023149
0.219500,429.301571,145585.603941
0.219750,429.148211,145384.797928
0.220000,428.994865,145372.408568
0.220250,428.841730,145171.462114
0.220500,428.688609,145159.102561
0.220750,428.535700,144958.017033
0.221000,428.382803,144945.687243
0.221250,428.230119,144744.464008
0.221500,428.077448,144732.163940
0.221750,427.924990,144530.804365
0.222000,427.772544,144518.533975
0.222250,427.620311,144317.039428
0.222500,427.468090,144304.798675
0.222750,427.316083,144103.170520
0.223000,427.164088,144090.959361
0.223250,427.012306,143889.198965
0.223500,426.860537,143877.017358
0.223750,426.708981,143675.126086
0.224000,426.557438,143662.973987
0.224250,426.406108,143460.953204
0.224500,426.254791,143448.830571
0.224750,426.103687,143246.681641
0.225000,425.952595,143234.588432
0.225250,425.801717,143032.312719
0.225500,425.650852,143020.248891
0.225750,425.500200,142817.847758
0.226000,425.349561,142805.813268
0.226250,425.199136,142603.288077
0.226500,425.048723,142591.282883
0.226750,424.898524,142388.634997
0.227000,424.748338,142376.659055
0.227250,424.598365,142173.889835
0.227500,424.448405,142161.943104
0.227750,424.298660,141959.053911
0.228000,424.148926,141947.136347
0.228250,423.999407,141744.128541
0.228500,423.849901,141732.240101
0.228750,423.700608,141529.115043
0.229000,423.551328,141517.255684
0.229250,423.402263,141314.014732
0.229500,423.253210,141302.184412
0.229750,423.104372,141098.828924
0.230000,422.955546,141087.027600
0.230250,422.806934,140883.558934
0.230500,422.658335,140871.786562
0.230750,422.509951,140668.206075
0.231000,422.361579,140656.462613
0.231250,422.213422,140452.771661
0.231500,422.065278,140441.057066
0.231750,421.917348,140237.257005
0.232000,421.769431,140225.571234
0.232250,421.621729,140021.663418
0.232500,421.474039,140010.006428
0.232750,421.326564,139805.992211
0.233000,421.179102,139794.363959
0.233250,421.031855,139590.244694
0.233500,420.884620,139578.645137
0.233750,420.737601,139374.422177
0.234000,420.590593,139362.851271
0.234250,420.443802,139158.525967
0.234500,420.297022,139146.983671
0.234750,420.150458,138942.557374
0.235000,420.003906,138931.043642
0.235250,419.857570,138726.517703
0.235500,419.711247,138715.032494
0.235750,419.565139,138510.408261
0.236000,419.419043,138498.951530
0.236250,419.273163,138294.230351
0.236500,419.127295,138282.802057
0.236750,418.981643,138077.985280
0.237000,418.836003,138066.585378
0.237250,418.690579,137861.674348
0.237500,418.545168,137850.302797
0.237750,418.399972,137645.298860
0.238000,418.254789,137633.955614
0.238250,418.109821,137428.860115
0.238500,417.964866,137417.545133
0.238750,417.820127,137212.359415
0.239000,417.675401,137201.072653
0.239250,417.530890,136995.798058
0.239500,417.386392,136984.539472
0.239750,417.242110,136779.177343
0.240000,417.097840,136767.946891
0.240250,416.953787,136562.498568
0.240500,416.809745,136551.296205
0.240750,416.665921,136345.763027
0.241000,416.522108,136334.588711
0.241250,416.378512,136128.972017
0.241500,416.234928,136117.825704
0.241750,416.091560,135912.126831
0.242000,415.948205,135901.008478
0.242250,415.805066,135695.228763
0.242500,415.661940,135684.138326
0.242750,415.519030,135478.279105
0.243000,415.376132,135467.216540
0.243250,415.233452,135261.279146
0.243500,415.090783,135250.244411
0.243750,414.948331,135044.230178
0.244000,414.805891,135033.223228
0.244250,414.663668,134827.133488
0.244500,414.521457,134816.154281
0.244750,414.379463,134609.990363
0.245000,414.237481,134599.038856
0.245250,414.095717,134392.802091
0.245500,413.953963,134381.878239
0.245750,413.812428,134175.569955
0.246000,413.670904,134164.673716
0.246250,413.529598,133958.295241
0.246500,413.388303,133947.426570
0.246750,413.247226,133740.979229
0.247000,413.106161,133730.138083
0.247250,412.965313,133523.623203
0.247500,412.824477,133512.809538
0.247750,412.683858,133306.228441
0.248000,412.543251,133295.442215
0.248250,412.402862,133088.796224
0.248500,412.262485,133078.037391
0.248750,412.122325,132871.327827
0.249000,411.982177,132860.596346
0.249250,411.842246,132653.824529
0.249500,411.702328,132643.120354
0.249750,411.562627,132436.287602
0.250000,411.422937,132425.610691
0.250250,411.283466,132218.718322
0.250500,411.144006,132208.068631
0.250750,411.004764,132001.117961
0.251000,410.865534,131990.495446
0.251250,410.726522,131783.487789
0.251500,410.587521,131772.892406
0.251750,410.448738,131565.829077
0.252000,410.309967,131555.260783
0.252250,410.171414,131348.143092
0.252500,410.032872,131337.601843
0.252750,409.894549,131130.431101
0.253000,409.756237,131119.916853
0.253250,409.618143,130912.694370
0.253500,409.480061,130902.207080
0.253750,409.342197,130694.934163
0.254000,409.204344,130684.473787
0.254250,409.066710,130477.151742
0.254500,408.929087,130466.718237
0.254750,408.791683,130259.348369
0.255000,408.654289,130248.941691
0.255250,408.517115,130041.525304
0.255500,408.379951,130031.145408
0.255750,408.243006,129823.683803
0.256000,408.106072,129813.330647
0.256250,407.969357,129605.825125
0.256500,407.832653,129595.498664
0.256750,407.696168,129387.950525
0.257000,407.559694,129377.650715
0.257250,407.423438,129170.061256
0.257500,407.287194,129159.788053
0.257750,407.151168,128952.158570
0.258000,407.015154,128941.911931
0.258250,406.879358,128734.243718
0.258500,406.743573,128724.023600
0.258750,406.608007,128516.317950
0.259000,406.472452,128506.124308
0.259250,406.337117,128298.382512
0.259500,406.201791,128288.215302
0.259750,406.066686,128080.438650
0.260000,405.931590,128070.297829
0.260250,405.796714,127862.487610
0.260500,405.661849,127852.373133
0.260750,405.527203,127644.530633
0.261000,405.392567,127634.442458
0.261250,405.258151,127426.568961
0.261500,405.123745,127416.507043
0.261750,404.989559,127208.603833
0.262000,404.855383,127198.568128
0.262250,404.721427,126990.636487
0.262500,404.587481,126980.626951
0.262750,404.453755,126772.668159
0.263000,404.320039,126762.684749
0.263250,404.186542,126554.700084
0.263500,404.053056,126544.742755
0.263750,403.919790,126336.733494
0.264000,403.786534,126326.802203
0.264250,403.653497,126118.769621
0.264500,403.520471,126108.864323
0.264750,403.387664,125900.809693
0.265000,403.254868,125890.930346
0.265250,403.122291,125682.854939
0.265500,402.989724,125673.001497
0.265750,402.857377,125464.906584
0.266000,402.725041,125455.079004
0.266250,402.592924,125246.965852
0.266500,402.460817,125237.164091
0.266750,402.328930,125029.033966
0.267000,402.197053,125019.257979
0.267250,402.065396,124811.112147
0.267500,401.933749,124801.361890
0.267750,401.802321,124593.201612
0.268000,401.670904,124583.477041
0.268250,401.539707,124375.303579
0.268500,401.408519,124365.604651
0.268750,401.277551,124157.419264
0.269000,401.146594,124147.745934
0.269250,401.015856,123939.549879
0.269500,400.885128,123929.902103
0.269750,400.754620,123721.696635
0.270000,400.624122,123712.074371
0.270250,400.493844,123503.860743
0.270500,400.363576,123494.263946
0.270750,400.233527,123286.043410
0.271000,400.103489,123276.472036
0.271250,399.973670,123068.245843
0.271500,399.843861,123058.699847
0.271750,399.714272,122850.469244
0.272000,399.584693,122840.948583
0.272250,399.455333,122632.714816
0.272500,399.325984,122623.219447
0.272750,399.196854,122414.983759
0.273000,399.067735,122405.513637
0.273250,398.938835,122197.277271
0.273500,398.809944,122187.832353
0.273750,398.681274,121979.596549
0.274000,398.552613,121970.176790
0.274250,398.424173,121761.942787
0.274500,398.295742,121752.548143
0.274750,398.167530,121544.317177
0.275000,398.039329,121534.947605
0.275250,397.911347,121326.720909
0.275500,397.783375,121317.376364
0.275750,397.655623,121109.155172
0.276000,397.527880,121099.835610
0.276250,397.400358,120891.621151
0.276500,397.272845,120882.326530
0.276750,397.145551,120674.120032
0.277000,397.018268,120664.850307
0.277250,396.891204,120456.652997
0.277500,396.764149,120447.408123
0.277750,396.637315,120239.221226
0.278000,396.510490,120230.001160
0.278250,396.383885,120021.825896
0.278500,396.257289,120012.630594
0.278750,396.130913,119804.468184
0.279000,396.004547,119795.297603
0.279250,395.878400,119587.149265
0.279500,395.752263,119578.003359
0.279750,395.626345,119369.870310
0.280000,395.500437,119360.749036
0.280250,395.374749,119152.632488
0.280500,395.249070,119143.535803
0.280750,395.123611,118935.436969
0.281000,394.998161,118926.364827
0.281250,394.872931,118718.284916
0.281500,394.747710,118709.237275
0.281750,394.622709,118501.177494
0.282000,394.497717,118492.154309
0.282250,394.372945,118284.115864
0.282500,394.248182,118275.117092
0.282750,394.123639,118067.101185
0.283000,393.999105,118058.126782
0.283250,393.874790,117850.134614
0.283500,393.750485,117841.184536
0.283750,393.626399,117633.217306
0.284000,393.502323,117624.291510
0.284250,393.378466,117416.350414
0.284500,393.254619,117407.448855
0.284750,393.130991,117199.535087
0.285000,393.007372,117190.657722
0.285250,392.883972,116982.772476
0.285500,392.760582,116973.919259
0.285750,392.637411,116766.063724
0.286000,392.514249,116757.234613
0.286250,392.391307,116549.409976
0.286500,392.268374,116540.604927
0.286750,392.145660,116332.812374
0.287000,392.022955,116324.031343
0.287250,391.900470,116116.272056
0.287500,391.777993,116107.514999
0.287750,391.655736,115899.790160
0.288000,391.533488,115891.057033
0.288250,391.411459,115683.367821
0.288500,391.289440,115674.658580
0.288750,391.167639,115467.006170
0.289000,391.045848,115458.320772
0.289250,390.924275,115250.706338
0.289500,390.802712,115242.044739
0.289750,390.681367,115034.469453
0.290000,390.560032,115025.831609
0.290250,390.438916,114818.296640
0.290500,390.317809,114809.682508
0.290750,390.196920,114602.189022
0.291000,390.076041,114593.598558
0.291250,389.955380,114386.147721
0.291500,389.834729,114377.580880
0.291750,389.714296,114170.173854
0.292000,389.593873,114161.630593
0.292250,389.473668,113954.268539
0.292500,389.353472,113945.748814
0.292750,389.233494,113738.432887
0.293000,389.113526,113729.936655
0.293250,388.993776,113522.668012
0.293500,388.874036,113514.195228
0.293750,388.754514,113306.975021
0.294000,388.635000,113298.525642
0.294250,388.515706,113091.355021
0.294500,388.396420,113082.929004
0.294750,388.277353,112875.809117
0.295000,388.158294,112867.406417
0.295250,388.039454,112660.338411
0.295500,387.920623,112651.958984
0.295750,387.802010,112444.944000
0.296000,387.683406,112436.587804
0.296250,387.565021,112229.626983
0.296500,387.446644,112221.293974
0.296750,387.328485,112014.388453
0.297000,387.210335,112006.078587
0.297250,387.092403,111799.229504
0.297500,386.974481,111790.942737
0.297750,386.856776,111584.151223
0.298000,386.739080,111575.887512
0.298250,386.621602,111369.154698
0.298500,386.504132,111360.913999
0.298750,386.386881,111154.241014
0.299000,386.269638,111146.023284
0.299250,386.152614,110939.411253
0.299500,386.035598,110931.216447
0.299750,385.918799,110724.666493
0.300000,385.802010,110716.494569
0.300250,385.685438,110510.007813
0.300500,385.568875,110501.858726
0.300750,385.452530,110295.436286
0.301000,385.336193,110287.309993
0.301250,385.220074,110080.952985
0.301500,385.103963,110072.849442
0.301750,384.988070,109866.558978
0.302000,384.872186,109858.478142
0.302250,384.756519,109652.255332
0.302500,384.640860,109644.197160
0.302750,384.525419,109438.043113
0.303000,384.409987,109430.007560
0.303250,384.294772,109223.923380
0.303500,384.179565,109215.910404
0.303750,384.064576,109009.897194
0.304000,383.949595,109001.906751
0.304250,383.834831,108795.965611
0.304500,383.720076,108787.997658
0.304750,383.605538,108582.129686
0.305000,383.491008,108574.184178
0.305250,383.376695,108368.390468
0.305500,383.262391,108360.467363
0.305750,383.148304,108154.749007
0.306000,383.034225,108146.848261
0.306250,382.920363,107941.206348
0.306500,382.806509,107933.327919
0.306750,382.692872,107727.763537
0.307000,382.579244,107719.907379
0.307250,382.465832,107514.421612
0.307500,382.352428,107506.587683
0.307750,382.239241,107301.181612
0.308000,382.126063,107293.369869
0.308250,382.013100,107088.044572
0.308500,381.900147,107080.254972
0.308750,381.787409,106875.011526
0.309000,381.674680,106867.244025
0.309250,381.562167,106662.083504
0.309500,381.449663,106654.338059
0.309750,381.337375,106449.261532
0.310000,381.225094,106441.538100
0.310250,381.113031,106236.546636
0.310500,381.000975,106228.845173
0.310750,380.889135,106023.939837
0.311000,380.777304,106016.260301
0.311250,380.665688,105811.442156
0.311500,380.554081,105803.784502
0.311750,380.442689,105599.054608
0.312000,380.331306,105591.418794
0.312250,380.220139,105386.778207
0.312500,380.108979,105379.164190
0.312750,379.998036,105179.690124
0.313000,379.887100,105167.021701
0.313250,379.776380,104962.562890
0.313500,379.665668,104954.992336
0.313750,379.555171,104750.625987
0.314000,379.444683,104743.077101
0.314250,379.334410,104538.804260
0.314500,379.224145,104531.276997
0.314750,379.114095,104327.098709
0.315000,379.004053,104319.593027
0.315250,378.894227,104115.510330
0.315500,378.784408,104108.026186
0.315750,378.674805,103904.040119
0.316000,378.565209,103896.577470
0.316250,378.455829,103692.689068
0.316500,378.346456,103685.247870
0.316750,378.237299,103481.458164
0.317000,378.128149,103474.038375
0.317250,378.019214,103270.348396
0.317500,377.910287,103262.949972
0.317750,377.801574,103059.360745
0.318000,377.692870,103051.983644
0.318250,377.584380,102848.496192
0.318500,377.475897,102841.140372
0.318750,377.367630,102637.755716
0.319000,377.259370,102630.421133
0.319250,377.151324,102427.140291
0.319500,377.043286,102419.826901
0.319750,376.935463,102216.650889
0.320000,376.827647,102209.358651
0.320250,376.720046,102006.288480
0.320500,376.612452,101999.017350
0.320750,376.505072,101796.054029
0.321000,376.397700,101788.803964
0.321250,376.290542,101585.948501
0.321500,376.183391,101578.719459
0.321750,376.076454,101375.972856
0.322000,375.969525,101368.764793
0.322250,375.862810,101166.128052
0.322500,375.756102,101158.940926
0.322750,375.649608,100956.415043
0.323000,375.543122,100949.248812
0.323250,375.436849,100746.834782
0.323500,375.330583,100739.689402
0.323750,375.224531,100537.388217
0.324000,375.118486,100530.263647
0.324250,375.012655,100328.076296
0.324500,374.906831,100320.972492
0.324750,374.801221,100118.899961
0.325000,374.695617,100111.816880
0.325250,374.590227,99909.860153
0.325500,374.484845,99902.797753
0.325750,374.379675,99700.957809
0.326000,374.274512,99693.916048
0.326250,374.169563,99492.193864
0.326500,374.064621,99485.172699
0.326750,373.959891,99283.569250
0.327000,373.855169,99276.568638
0.327250,373.750660,99075.084894
0.327500,373.646157,99068.104793
0.327750,373.541867,98866.741724
0.328000,373.437585,98859.782091
0.328250,373.333515,98658.540661
0.328500,373.229452,98651.601454
0.328750,373.125601,98450.482626
0.329000,373.021758,98443.563802
0.329250,372.918126,98242.568535
0.329500,372.814502,98235.670052
0.329750,372.711090,98034.799302
0.330000,372.607685,98027.921119
0.330250,372.504492,97827.175839
0.330500,372.401306,97820.317912
0.330750,372.298331,97619.699053
